id,year,effyear,y,logy,w,x1,x2
1644,2016,,75.514206,4.3243208,0,12,1
1653,2011,2014,1.6421725,.49602005,0,15,0
1653,2012,2014,1.6659045,.51036823,0,15,0
1653,2013,2014,1.4807892,.39257517,0,15,0
1653,2014,2014,2.4629593,.90136355,1,15,0
1653,2015,2014,2.2711639,.82029247,1,15,0
1653,2016,2014,1.9011867,.64247829,1,15,0
1654,2011,,15.754024,2.7570958,0,11,0
1654,2012,,20.368172,3.0139735,0,11,0
1654,2013,,14.615107,2.6820557,0,11,0
1654,2014,,17.68988,2.8729928,0,11,0
1654,2015,,23.812958,3.1702299,0,11,0
1654,2016,,21.151415,3.0517068,0,11,0
1721,2011,2016,15.048115,2.7112527,0,11,1
1721,2012,2016,21.76799,3.0804405,0,11,1
1721,2013,2016,14.454296,2.6709917,0,11,1
1721,2014,2016,13.266127,2.5852139,0,11,1
1721,2015,2016,15.888937,2.7656231,0,11,1
1721,2016,2016,20.878246,3.0387077,1,11,1
1742,2011,,4.5893464,1.5237377,0,12,0
1742,2012,,4.1794038,1.4301686,0,12,0
1742,2013,,5.4235907,1.6907581,0,12,0
1742,2014,,4.1430721,1.4214376,0,12,0
1742,2015,,4.4571877,1.494518,0,12,0
1742,2016,,7.5169587,2.0171616,0,12,0
1744,2011,2014,4.1295862,1.4181772,0,11,0
1744,2012,2014,3.821605,1.3406705,0,11,0
1744,2013,2014,4.6649637,1.5400801,0,11,0
1744,2014,2014,5.8379607,1.7643815,1,11,0
1744,2015,2014,6.1842642,1.822008,1,11,0
1744,2016,2014,6.8282003,1.9210612,1,11,0
1763,2011,2014,5.1626039,1.6414411,0,11,1
1763,2012,2014,5.118155,1.632794,0,11,1
1763,2013,2014,5.734024,1.7464175,0,11,1
1763,2014,2014,7.9275231,2.0703406,1,11,1
1763,2015,2014,8.6075487,2.1526396,1,11,1
1763,2016,2014,10.250285,2.3273056,1,11,1
1777,2011,2016,12.494266,2.5252697,0,15,0
1777,2012,2016,8.3873272,2.1267219,0,15,0
1777,2013,2016,9.3338881,2.2336516,0,15,0
1777,2014,2016,16.67868,2.8141313,0,15,0
1777,2015,2016,14.885683,2.7003999,0,15,0
1777,2016,2016,10.792157,2.3788197,1,15,0
1843,2011,,2.1594486,.76985294,0,15,0
1843,2012,,2.0631812,.72424906,0,15,0
1843,2013,,2.1348484,.75839561,0,15,0
1843,2014,,1.7693571,.57061625,0,15,0
1843,2015,,2.8470528,1.0462843,0,15,0
1843,2016,,1.658789,.50608784,0,15,0
1891,2011,,12.545262,2.5293431,0,12,0
1891,2012,,15.254267,2.7248592,0,12,0
1891,2013,,17.930758,2.8865175,0,12,0
1891,2014,,23.517143,3.1577296,0,12,0
1891,2015,,16.584192,2.80845,0,12,0
1891,2016,,20.418154,3.0164244,0,12,0
1895,2011,2014,28.675938,3.3560584,0,13,0
1895,2012,2014,16.144955,2.7816076,0,13,0
1895,2013,2014,19.409195,2.9657469,0,13,0
1895,2014,2014,25.627188,3.2436538,1,13,0
1895,2015,2014,24.382776,3.193877,1,13,0
1895,2016,2014,26.121338,3.2627525,1,13,0
1899,2011,,7.9504466,2.0732281,0,12,0
1899,2012,,7.3745065,1.998029,0,12,0
1899,2013,,9.0571165,2.2035508,0,12,0
1899,2014,,8.3761921,2.1253934,0,12,0
1899,2015,,9.0667982,2.2046192,0,12,0
1899,2016,,9.8719006,2.2896924,0,12,0
1925,2011,,7.4058022,2.0022638,0,11,0
1925,2012,,9.7147579,2.2736461,0,11,0
1925,2013,,8.7003536,2.1633637,0,11,0
1925,2014,,9.2289839,2.2223489,0,11,0
1925,2015,,7.9160886,2.0688972,0,11,0
1925,2016,,9.992836,2.3018684,0,11,0
1930,2011,,2.7249839,1.0024625,0,11,0
1930,2012,,2.283217,.82558537,0,11,0
1930,2013,,1.9323561,.65874004,0,11,0
1930,2014,,2.4097025,.87950331,0,11,0
1930,2015,,2.8369107,1.0427157,0,11,0
1930,2016,,2.2515857,.81163478,0,11,0
1961,2011,,25.472765,3.2376099,0,12,0
1961,2012,,33.991741,3.5261176,0,12,0
1961,2013,,18.382236,2.9113848,0,12,0
1961,2014,,20.441387,3.0175617,0,12,0
1961,2015,,20.634539,3.0269663,0,12,0
1961,2016,,25.990391,3.2577269,0,12,0
1963,2011,,10.848052,2.3839855,0,11,0
1963,2012,,9.3670092,2.2371938,0,11,0
1963,2013,,8.855032,2.1809859,0,11,0
1963,2014,,15.09748,2.7145278,0,11,0
1963,2015,,10.991997,2.3971674,0,11,0
1963,2016,,10.696376,2.369905,0,11,0
1979,2011,2014,15.462281,2.7384036,0,12,0
1979,2012,2014,17.731903,2.8753655,0,12,0
1979,2013,2014,21.379776,3.0624454,0,12,0
1979,2014,2014,27.374184,3.3096004,1,12,0
1979,2015,2014,17.332621,2.8525903,1,12,0
1979,2016,2014,22.247807,3.1022434,1,12,0
1988,2011,,4.600863,1.5262439,0,12,0
1988,2012,,5.996099,1.7911091,0,12,0
1988,2013,,5.5069108,1.7060038,0,12,0
1988,2014,,7.849762,2.0604832,0,12,0
1988,2015,,5.1853042,1.6458285,0,12,0
1988,2016,,6.6297107,1.8915612,0,12,0
2000,2011,,26.844097,3.290046,0,11,0
2000,2012,,18.796587,2.9336753,0,11,0
2000,2013,,22.152033,3.0979292,0,11,0
2000,2014,,25.521105,3.2395058,0,11,0
2000,2015,,25.136642,3.2243266,0,11,0
2000,2016,,31.776375,3.4587231,0,11,0
2014,2011,,15.855387,2.7635093,0,12,0
2014,2012,,12.551947,2.5298758,0,12,0
2014,2013,,16.853888,2.8245814,0,12,0
2014,2014,,12.75083,2.5455964,0,12,0
2014,2015,,10.718029,2.3719273,0,12,0
2014,2016,,13.141481,2.5757737,0,12,0
2025,2011,,76.704262,4.3399572,0,13,0
2025,2012,,88.5812,4.4839196,0,13,0
2025,2013,,112.49749,4.7229309,0,13,0
2025,2014,,115.61653,4.7502789,0,13,0
2025,2015,,60.56345,4.1036916,0,13,0
2025,2016,,110.76162,4.7073803,0,13,0
2038,2011,,7.7973275,2.053781,0,10,0
2038,2012,,9.1095877,2.2093275,0,10,0
2038,2013,,7.902606,2.0671926,0,10,0
2038,2014,,8.8332291,2.1785207,0,10,0
2038,2015,,8.6218443,2.154299,0,10,0
2038,2016,,9.8155251,2.2839653,0,10,0
2075,2011,,3.1944592,1.1614178,0,12,0
2075,2012,,3.5425091,1.2648352,0,12,0
2075,2013,,2.7111607,.99737686,0,12,0
2075,2014,,3.7205021,1.3138586,0,12,0
2075,2015,,3.3396041,1.2058523,0,12,0
2075,2016,,5.4088879,1.6880435,0,12,0
2101,2011,2014,2.1820183,.78025031,0,12,0
2101,2012,2014,2.1775434,.77819741,0,12,0
2101,2013,2014,2.6010594,.95591885,0,12,0
2101,2014,2014,2.1072798,.74539793,1,12,0
2101,2015,2014,2.7377968,1.0071535,1,12,0
2101,2016,2014,2.3755872,.86524469,1,12,0
2106,2011,2014,7.4060316,2.0022948,0,12,0
2106,2012,2014,7.033587,1.9506968,0,12,0
2106,2013,2014,6.1643353,1.8187803,0,12,0
2106,2014,2014,8.0401993,2.0844538,1,12,0
2106,2015,2014,6.9724507,1.9419668,1,12,0
2106,2016,2014,9.6868963,2.2707741,1,12,0
2107,2011,2014,3.1659493,1.1524529,0,10,0
2107,2012,2014,2.5067194,.91897488,0,10,0
2107,2013,2014,2.8340571,1.0417093,0,10,0
2107,2014,2014,2.5876329,.9507435,1,10,0
2107,2015,2014,2.8953536,1.0631073,1,10,0
2107,2016,2014,4.5385208,1.5126011,1,10,0
2108,2011,2014,13.987737,2.638181,0,12,0
2108,2012,2014,9.8388805,2.2863419,0,12,0
2108,2013,2014,9.6674795,2.2687676,0,12,0
2108,2014,2014,19.034113,2.9462328,1,12,0
2108,2015,2014,15.151743,2.7181156,1,12,0
2108,2016,2014,17.108416,2.8395705,1,12,0
2147,2011,,36.136284,3.5872974,0,11,0
2147,2012,,37.055454,3.6124156,0,11,0
2147,2013,,52.755722,3.9656723,0,11,0
2147,2014,,43.275253,3.767581,0,11,0
2147,2015,,35.197929,3.5609872,0,11,0
2147,2016,,39.612526,3.6791453,0,11,0
2157,2011,2015,19.046787,2.9468985,0,11,0
2157,2012,2015,20.954229,3.0423405,0,11,0
2157,2013,2015,16.080624,2.7776151,0,11,0
2157,2014,2015,21.742527,3.0792701,0,11,0
2157,2015,2015,18.499672,2.917753,1,11,0
2157,2016,2015,14.621112,2.6824665,1,11,0
2163,2011,2014,7.5627227,2.0232313,0,12,0
2163,2012,2014,7.9748969,2.0762987,0,12,0
2163,2013,2014,9.037261,2.2013562,0,12,0
2163,2014,2014,8.7982197,2.1745493,1,12,0
2163,2015,2014,10.669638,2.3674021,1,12,0
2163,2016,2014,10.841668,2.3833969,1,12,0
2173,2011,,12.136863,2.4962473,0,12,0
2173,2012,,13.456516,2.5994635,0,12,0
2173,2013,,12.021319,2.4866817,0,12,0
2173,2014,,10.798316,2.3793902,0,12,0
2173,2015,,15.093402,2.7142577,0,12,0
2173,2016,,9.3706293,2.2375803,0,12,0
2180,2011,,156.41812,5.0525327,0,10,0
2180,2012,,183.22612,5.210721,0,10,0
2180,2013,,145.80891,4.9822969,0,10,0
2180,2014,,99.647102,4.601635,0,10,0
2180,2015,,107.62164,4.6786218,0,10,0
2180,2016,,124.58199,4.824964,0,10,0
2183,2011,,6.6966534,1.9016079,0,13,0
2183,2012,,4.9250884,1.5943422,0,13,0
2183,2013,,6.0811658,1.8051964,0,13,0
2183,2014,,5.8794384,1.7714612,0,13,0
2183,2015,,4.4989276,1.503839,0,13,0
2183,2016,,8.5337973,2.1440344,0,13,0
2216,2011,2015,7.7300878,2.0451202,0,12,0
2216,2012,2015,11.161077,2.4124324,0,12,0
2216,2013,2015,8.7458754,2.1685822,0,12,0
2216,2014,2015,9.5899162,2.2607121,0,12,0
2216,2015,2015,6.5597672,1.8809551,1,12,0
2216,2016,2015,9.0836096,2.2064717,1,12,0
2220,2011,2015,44.452404,3.7944191,0,14,0
2220,2012,2015,37.892574,3.6347551,0,14,0
2220,2013,2015,46.458,3.8385487,0,14,0
2220,2014,2015,34.41111,3.5383794,0,14,0
2220,2015,2015,33.571384,3.513674,1,14,0
2220,2016,2015,51.004768,3.9319191,1,14,0
2227,2011,,13.784673,2.6235573,0,12,0
2227,2012,,10.039048,2.3064823,0,12,0
2227,2013,,18.186146,2.90066,0,12,0
2227,2014,,12.204812,2.5018303,0,12,0
2227,2015,,13.061806,2.5696924,0,12,0
2227,2016,,13.549274,2.606333,0,12,0
2264,2011,2014,9.5720778,2.2588503,0,12,1
2264,2012,2014,16.217178,2.7860711,0,12,1
2264,2013,2014,10.29952,2.3320973,0,12,1
2264,2014,2014,11.495708,2.4419737,1,12,1
2264,2015,2014,14.19123,2.6526241,1,12,1
2264,2016,2014,11.720288,2.4613214,1,12,1
2306,2011,2016,9.2798109,2.2278411,0,9,0
2306,2012,2016,9.2965078,2.2296388,0,9,0
2306,2013,2016,10.839442,2.3831916,0,9,0
2306,2014,2016,12.171459,2.4990938,0,9,0
2306,2015,2016,11.675845,2.4575222,0,9,0
2306,2016,2016,15.77071,2.7581544,1,9,0
2312,2011,,3.2499466,1.1786386,0,13,0
2312,2012,,2.9756773,1.0904716,0,13,0
2312,2013,,3.8598714,1.3506339,0,13,0
2312,2014,,3.119904,1.1378022,0,13,0
2312,2015,,3.5794535,1.2752101,0,13,0
2312,2016,,2.7878237,1.0252613,0,13,0
2314,2011,2015,1.6061566,.47384408,0,12,0
2314,2012,2015,1.6531723,.50269604,0,12,0
2314,2013,2015,2.2316308,.80273259,0,12,0
2314,2014,2015,1.940589,.66299152,0,12,0
2314,2015,2015,1.8925352,.63791734,1,12,0
2314,2016,2015,2.3029749,.83420169,1,12,0
2329,2011,,1.4497529,.37139317,0,14,0
2329,2012,,1.691021,.52533245,0,14,0
2329,2013,,1.6742837,.51538545,0,14,0
2329,2014,,2.251014,.81138074,0,14,0
2329,2015,,1.6183475,.48140559,0,14,0
2329,2016,,1.1061096,.10084901,0,14,0
2335,2011,,6.0253024,1.7959677,0,12,0
2335,2012,,5.227025,1.6538423,0,12,0
2335,2013,,5.7386155,1.747218,0,12,0
2335,2014,,7.9018559,2.0670977,0,12,0
2335,2015,,7.4842758,2.0128043,0,12,0
2335,2016,,6.7673593,1.9121109,0,12,0
2341,2011,2014,8.5918379,2.1508126,0,11,0
2341,2012,2014,7.4404445,2.0069306,0,11,0
2341,2013,2014,10.332381,2.3352828,0,11,0
2341,2014,2014,13.521299,2.6042662,1,11,0
2341,2015,2014,18.54464,2.9201808,1,11,0
2341,2016,2014,15.098675,2.714607,1,11,0
2351,2011,,4.1366286,1.4198811,0,11,1
2351,2012,,5.864203,1.7688665,0,11,1
2351,2013,,7.3184805,1.9904027,0,11,1
2351,2014,,5.8343396,1.763761,0,11,1
2351,2015,,4.6550002,1.5379419,0,11,1
2351,2016,,4.8296728,1.5747787,0,11,1
2386,2011,,4.0798864,1.4060692,0,10,1
2386,2012,,6.3526025,1.8488646,0,10,1
2386,2013,,3.7357957,1.3179609,0,10,1
2386,2014,,4.1449099,1.4218811,0,10,1
2386,2015,,5.1470356,1.6384209,0,10,1
2386,2016,,4.3391514,1.4676788,0,10,1
2401,2011,2015,12.057035,2.4896483,0,12,0
2401,2012,2015,12.119556,2.4948204,0,12,0
2401,2013,2015,19.703318,2.980787,0,12,0
2401,2014,2015,14.487552,2.6732898,0,12,0
2401,2015,2015,14.686133,2.6869037,1,12,0
2401,2016,2015,16.432606,2.7992675,1,12,0
2413,2011,2014,9.8202915,2.2844508,0,12,0
2413,2012,2014,7.5075788,2.015913,0,12,0
2413,2013,2014,8.2614231,2.1115968,0,12,0
2413,2014,2014,11.277697,2.422827,1,12,0
2413,2015,2014,7.1752291,1.9706347,1,12,0
2413,2016,2014,9.4824257,2.2494402,1,12,0
2421,2011,,13.080947,2.5711567,0,12,0
2421,2012,,11.955124,2.4811599,0,12,0
2421,2013,,12.957492,2.5616741,0,12,0
2421,2014,,10.215344,2.3238909,0,12,0
2421,2015,,11.661584,2.4563,0,12,0
2421,2016,,17.314007,2.8515158,0,12,0
2445,2011,,6.1283174,1.8129202,0,12,0
2445,2012,,9.8456669,2.2870314,0,12,0
2445,2013,,9.0480471,2.202549,0,12,0
2445,2014,,10.029462,2.305527,0,12,0
2445,2015,,11.238277,2.4193256,0,12,0
2445,2016,,8.901123,2.1861775,0,12,0
2451,2011,,98.590775,4.5909777,0,12,0
2451,2012,,97.374901,4.5785685,0,12,0
2451,2013,,111.27766,4.7120285,0,12,0
2451,2014,,100.33818,4.6085463,0,12,0
2451,2015,,94.678963,4.5504918,0,12,0
2451,2016,,113.89855,4.7353082,0,12,0
2494,2011,2015,35.489174,3.5692277,0,13,0
2494,2012,2015,37.075798,3.6129644,0,13,0
2494,2013,2015,22.446293,3.1111255,0,13,0
2494,2014,2015,30.725845,3.4251041,0,13,0
2494,2015,2015,20.936062,3.0414732,1,13,0
2494,2016,2015,38.478725,3.6501055,1,13,0
2508,2011,,10.938218,2.3922629,0,13,0
2508,2012,,30.056711,3.4030859,0,13,0
2508,2013,,20.541929,3.0224681,0,13,0
2508,2014,,19.434834,2.967067,0,13,0
2508,2015,,24.054371,3.1803167,0,13,0
2508,2016,,20.421869,3.0166063,0,13,0
2535,2011,,3.4312429,1.2329226,0,12,0
2535,2012,,2.8005562,1.0298181,0,12,0
2535,2013,,4.2322035,1.4427228,0,12,0
2535,2014,,2.6373768,.9697848,0,12,0
2535,2015,,3.2723553,1.18551,0,12,0
2535,2016,,2.8915644,1.0617976,0,12,0
2540,2011,,24.162073,3.1847842,0,10,0
2540,2012,,21.639366,3.0745142,0,10,0
2540,2013,,24.526947,3.1997724,0,10,0
2540,2014,,14.793563,2.6941922,0,10,0
2540,2015,,29.059389,3.3693416,0,10,0
2540,2016,,28.236872,3.3406286,0,10,0
2685,2011,,71.983528,4.2764373,0,13,0
2685,2012,,84.092079,4.4319124,0,13,0
2685,2013,,73.102531,4.291863,0,13,0
2685,2014,,146.83363,4.9893003,0,13,0
2685,2015,,80.493805,4.3881803,0,13,0
2685,2016,,81.093727,4.3956056,0,13,0
2711,2011,2015,15.863902,2.7640462,0,12,0
2711,2012,2015,12.512023,2.52669,0,12,0
2711,2013,2015,17.685448,2.8727422,0,12,0
2711,2014,2015,13.331162,2.5901043,0,12,0
2711,2015,2015,12.746298,2.5452409,1,12,0
2711,2016,2015,14.540943,2.6769683,1,12,0
2718,2011,2014,4.6795974,1.5432121,0,11,1
2718,2012,2014,6.3349833,1.8460872,0,11,1
2718,2013,2014,4.5576596,1.5168092,0,11,1
2718,2014,2014,7.9019728,2.0671124,1,11,1
2718,2015,2014,4.3395233,1.4677645,1,11,1
2718,2016,2014,7.3015676,1.9880891,1,11,1
2721,2011,2015,5.9102116,1.7766817,0,9,0
2721,2012,2015,6.3616128,1.850282,0,9,0
2721,2013,2015,5.8359199,1.7640319,0,9,0
2721,2014,2015,5.7468772,1.7486566,0,9,0
2721,2015,2015,6.172842,1.8201593,1,9,0
2721,2016,2015,7.4138174,2.0033455,1,9,0
2733,2011,2015,2.0639906,.72464132,0,12,1
2733,2012,2015,1.9940692,.69017738,0,12,1
2733,2013,2015,2.010262,.69826508,0,12,1
2733,2014,2015,2.3413186,.85071433,0,12,1
2733,2015,2015,2.7943158,1.0275873,1,12,1
2733,2016,2015,2.3437762,.85176337,1,12,1
2741,2011,2015,23.778425,3.1687787,0,12,0
2741,2012,2015,17.234655,2.8469222,0,12,0
2741,2013,2015,30.985819,3.4335296,0,12,0
2741,2014,2015,29.787228,3.3940797,0,12,0
2741,2015,2015,28.482779,3.3492997,1,12,0
2741,2016,2015,33.222775,3.5032356,1,12,0
2745,2011,,16.182552,2.7839336,0,12,0
2745,2012,,15.285769,2.7269223,0,12,0
2745,2013,,17.155094,2.8422952,0,12,0
2745,2014,,12.027716,2.4872136,0,12,0
2745,2015,,11.965358,2.4820156,0,12,0
2745,2016,,17.869051,2.8830702,0,12,0
2751,2011,2014,30.334946,3.4123003,0,12,1
2751,2012,2014,38.460995,3.6496446,0,12,1
2751,2013,2014,30.844044,3.4289436,0,12,1
2751,2014,2014,36.335091,3.5927839,1,12,1
2751,2015,2014,58.821518,4.0745077,1,12,1
2751,2016,2014,43.913155,3.7822139,1,12,1
2774,2011,,9.6936636,2.2714725,0,14,0
2774,2012,,7.5739732,2.0247178,0,14,0
2774,2013,,5.7679377,1.7523146,0,14,0
2774,2014,,9.3586979,2.2363062,0,14,0
2774,2015,,8.020978,2.0820603,0,14,0
2774,2016,,8.4725885,2.1368361,0,14,0
2801,2011,,3.9217432,1.3665363,0,10,0
2801,2012,,4.5683928,1.5191615,0,10,0
2801,2013,,4.2460308,1.4459846,0,10,0
2801,2014,,3.5471714,1.2661505,0,10,0
2801,2015,,3.051353,1.1155851,0,10,0
2801,2016,,3.2914963,1.1913422,0,10,0
2813,2011,,62.343739,4.1326632,0,13,0
2813,2012,,65.249062,4.1782117,0,13,0
2813,2013,,52.738243,3.9653409,0,13,0
2813,2014,,76.538605,4.3377953,0,13,0
2813,2015,,69.770851,4.2452164,0,13,0
2813,2016,,64.938545,4.1734414,0,13,0
2833,2011,,22.538185,3.115211,0,12,0
2833,2012,,17.820383,2.880343,0,12,0
2833,2013,,17.408077,2.8569343,0,12,0
2833,2014,,13.257378,2.5845542,0,12,0
2833,2015,,20.419054,3.0164685,0,12,0
2833,2016,,19.88829,2.9901311,0,12,0
2839,2011,,3.8254263,1.3416699,0,13,0
2839,2012,,1.8344399,.60673916,0,13,0
2839,2013,,2.5125296,.9212901,0,13,0
2839,2014,,4.3557615,1.4714994,0,13,0
2839,2015,,2.8175337,1.035862,0,13,0
2839,2016,,2.5174263,.92323703,0,13,0
2842,2011,,26.63291,3.2821476,0,13,0
2842,2012,,20.930498,3.0412073,0,13,0
2842,2013,,19.233364,2.9566464,0,13,0
2842,2014,,25.098095,3.2227919,0,13,0
2842,2015,,22.631922,3.1193614,0,13,0
2842,2016,,34.648476,3.5452538,0,13,0
2866,2011,,20.620508,3.0262861,0,9,0
2866,2012,,11.036221,2.4011827,0,9,0
2866,2013,,12.000938,2.4849849,0,9,0
2866,2014,,13.866245,2.6294575,0,9,0
2866,2015,,9.1830359,2.2173579,0,9,0
2866,2016,,14.853528,2.6982374,0,9,0
2868,2011,,7.9666433,2.0752633,0,13,0
2868,2012,,3.930198,1.3686898,0,13,0
2868,2013,,6.0530066,1.8005551,0,13,0
2868,2014,,8.1782236,2.101475,0,13,0
2868,2015,,7.5806394,2.0255976,0,13,0
2868,2016,,5.2372923,1.6558046,0,13,0
2874,2011,,13.223275,2.5819786,0,9,1
2874,2012,,8.4054298,2.1288779,0,9,1
2874,2013,,7.8857703,2.0650599,0,9,1
2874,2014,,12.043547,2.488529,0,9,1
2874,2015,,9.9734592,2.2999275,0,9,1
2874,2016,,10.295263,2.3316839,0,9,1
2916,2011,,18.029396,2.8920035,0,12,0
2916,2012,,11.790622,2.4673045,0,12,0
2916,2013,,19.044182,2.9467616,0,12,0
2916,2014,,17.46987,2.8604777,0,12,0
2916,2015,,12.621943,2.5354369,0,12,0
2916,2016,,16.220356,2.786267,0,12,0
2951,2011,,16.371527,2.7955437,0,9,1
2951,2012,,13.024812,2.5668561,0,9,1
2951,2013,,8.7620792,2.1704333,0,9,1
2951,2014,,15.28582,2.7269256,0,9,1
2951,2015,,8.487669,2.1386144,0,9,1
2951,2016,,7.6214237,2.0309632,0,9,1
2980,2011,,8.007267,2.0803494,0,15,0
2980,2012,,9.4739656,2.2485476,0,15,0
2980,2013,,9.2941122,2.2293811,0,15,0
2980,2014,,9.1044683,2.2087653,0,15,0
2980,2015,,12.574675,2.5316849,0,15,0
2980,2016,,13.430205,2.5975063,0,15,0
2994,2011,,4.8589354,1.5808194,0,12,0
2994,2012,,5.7643743,1.7516966,0,12,0
2994,2013,,7.0015068,1.9461254,0,12,0
2994,2014,,5.781816,1.7547178,0,12,0
2994,2015,,4.6258984,1.5316706,0,12,0
2994,2016,,4.7785015,1.564127,0,12,0
2997,2011,,10.535092,2.3547118,0,12,0
2997,2012,,13.504003,2.6029861,0,12,0
2997,2013,,10.996809,2.3976052,0,12,0
2997,2014,,12.292905,2.5090222,0,12,0
2997,2015,,10.167256,2.3191724,0,12,0
2997,2016,,15.289513,2.7271671,0,12,0
3017,2011,2014,8.492363,2.1391673,0,14,0
3017,2012,2014,9.9404259,2.2966099,0,14,0
3017,2013,2014,9.776165,2.2799473,0,14,0
3017,2014,2014,9.8373203,2.2861834,1,14,0
3017,2015,2014,9.1131697,2.2097206,1,14,0
3017,2016,2014,13.228172,2.5823488,1,14,0
3037,2011,2014,16.807653,2.8218343,0,12,0
3037,2012,2014,12.027979,2.4872355,0,12,0
3037,2013,2014,11.352596,2.4294465,0,12,0
3037,2014,2014,13.78233,2.6233873,1,12,0
3037,2015,2014,17.054655,2.8364232,1,12,0
3037,2016,2014,11.230831,2.4186628,1,12,0
3059,2011,2014,16.62923,2.811162,0,12,0
3059,2012,2014,14.258105,2.6573255,0,12,0
3059,2013,2014,26.74807,3.2864623,0,12,0
3059,2014,2014,22.064507,3.0939703,1,12,0
3059,2015,2014,14.505614,2.6745358,1,12,0
3059,2016,2014,16.858261,2.8248408,1,12,0
3062,2011,,37.261833,3.6179695,0,15,0
3062,2012,,25.97753,3.257232,0,15,0
3062,2013,,35.716908,3.5756242,0,15,0
3062,2014,,40.843056,3.7097368,0,15,0
3062,2015,,30.811888,3.4279006,0,15,0
3062,2016,,63.037735,4.1437335,0,15,0
3100,2011,2015,12.883241,2.5559273,0,12,0
3100,2012,2015,18.51515,2.9185894,0,12,0
3100,2013,2015,13.28429,2.5865822,0,12,0
3100,2014,2015,13.569322,2.6078115,0,12,0
3100,2015,2015,17.210039,2.8454928,1,12,0
3100,2016,2015,19.473234,2.9690409,1,12,0
3102,2011,,31.013653,3.4344275,0,12,0
3102,2012,,29.443579,3.3824759,0,12,0
3102,2013,,39.229809,3.6694369,0,12,0
3102,2014,,42.900131,3.7588749,0,12,0
3102,2015,,24.457283,3.196928,0,12,0
3102,2016,,37.334076,3.6199064,0,12,0
3127,2011,,15.394462,2.7340078,0,10,0
3127,2012,,20.831989,3.0364897,0,10,0
3127,2013,,13.694835,2.6170187,0,10,0
3127,2014,,19.215858,2.9557359,0,10,0
3127,2015,,17.827463,2.8807402,0,10,0
3127,2016,,14.155714,2.6501184,0,10,0
3136,2011,2014,3.7952485,1.3337499,0,12,0
3136,2012,2014,4.547287,1.5145308,0,12,0
3136,2013,2014,5.4968615,1.7041773,0,12,0
3136,2014,2014,6.077064,1.8045217,1,12,0
3136,2015,2014,4.8471584,1.5783926,1,12,0
3136,2016,2014,5.7751117,1.7535576,1,12,0
3137,2011,,6.8150468,1.9191329,0,14,0
3137,2012,,8.1532402,2.0984154,0,14,0
3137,2013,,7.8711715,2.0632069,0,14,0
3137,2014,,11.824124,2.4701419,0,14,0
3137,2015,,6.4293785,1.8608779,0,14,0
3137,2016,,7.4192586,2.0040791,0,14,0
3138,2011,2015,8.212388,2.1056437,0,12,0
3138,2012,2015,7.2437096,1.9801334,0,12,0
3138,2013,2015,6.531816,1.876685,0,12,0
3138,2014,2015,8.4126472,2.1297362,0,12,0
3138,2015,2015,12.117797,2.4946752,1,12,0
3138,2016,2015,9.8910894,2.2916343,1,12,0
3140,2011,,2.3037999,.83455986,0,13,0
3140,2012,,2.4860759,.91070551,0,13,0
3140,2013,,3.2192113,1.1691364,0,13,0
3140,2014,,3.4301424,1.2326018,0,13,0
3140,2015,,2.2143998,.79498136,0,13,0
3140,2016,,2.1994834,.78822255,0,13,0
3193,2011,,96.606247,4.5706434,0,11,0
3193,2012,,82.130501,4.4083095,0,11,0
3193,2013,,94.771286,4.5514665,0,11,0
3193,2014,,100.68676,4.6120143,0,11,0
3193,2015,,107.99475,4.6820827,0,11,0
3193,2016,,61.765526,4.1233454,0,11,0
3196,2011,2014,10.710968,2.3712683,0,12,0
3196,2012,2014,10.852449,2.3843908,0,12,0
3196,2013,2014,6.4890175,1.8701111,0,12,0
3196,2014,2014,10.328722,2.3349285,1,12,0
3196,2015,2014,9.9376774,2.2963333,1,12,0
3196,2016,2014,7.7228041,2.0441775,1,12,0
3200,2011,2014,4.6879497,1.5449953,0,8,0
3200,2012,2014,3.4819944,1.2476052,0,8,0
3200,2013,2014,3.6034126,1.2818813,0,8,0
3200,2014,2014,5.3361053,1.6744961,1,8,0
3200,2015,2014,5.0822816,1.6257603,1,8,0
3200,2016,2014,6.5203543,1.8749287,1,8,0
3202,2011,2014,5.147934,1.6385955,0,12,0
3202,2012,2014,5.4209647,1.6902738,0,12,0
3202,2013,2014,3.2840233,1.1890693,0,12,0
3202,2014,2014,4.2161646,1.4389259,1,12,0
3202,2015,2014,6.9226985,1.9348056,1,12,0
3202,2016,2014,7.4345503,2.0061381,1,12,0
3207,2011,,26.105816,3.2621582,0,12,0
3207,2012,,28.612078,3.3538289,0,12,0
3207,2013,,31.151461,3.4388611,0,12,0
3207,2014,,31.415125,3.4472895,0,12,0
3207,2015,,29.459932,3.3830311,0,12,0
3207,2016,,38.655334,3.6546848,0,12,0
3208,2011,2014,11.983606,2.4835396,0,12,0
3208,2012,2014,11.695545,2.459208,0,12,0
3208,2013,2014,13.035872,2.5677049,0,12,0
3208,2014,2014,14.894892,2.7010183,1,12,0
3208,2015,2014,18.004387,2.8906155,1,12,0
3208,2016,2014,15.368711,2.7323337,1,12,0
3210,2011,2014,6.2051744,1.8253835,0,10,0
3210,2012,2014,6.178226,1.8210312,0,10,0
3210,2013,2014,5.5138526,1.7072636,0,10,0
3210,2014,2014,12.643174,2.5371175,1,10,0
