stfips,year,_nfd,post,asmrs,pcinc,asmrh,cases,weight,copop
13,1972,1973,0,67.377106,20588.34269836828,7.5848455,.0387459169710639,2150928.5,2476205
13,1973,1973,1,69.873161,21431.14958653036,8.4508123,.0406741190953042,2150928.5,2530987
13,1974,1973,1,64.986893,21006.43016751716,9.7462683,.0417660804551845,2150928.5,2576772
13,1975,1973,1,80.542252,20702.2800477658,6.9956384,.0435099138047695,2150928.5,2610972
13,1976,1973,1,59.316933,21462.04650462612,6.7812381,.0355883525794835,2150928.5,2643126
13,1977,1973,1,69.064362,21933.90622108645,5.9827695,.0316392268660143,2150928.5,2689038
13,1978,1973,1,61.461483,22977.78229579483,5.8926129,.0291358092993019,2150928.5,2729359
13,1979,1973,1,58.93541,23023.03326662598,6.1917496,.0287271510912427,2150928.5,2784761
13,1980,1973,1,53.15435,22677.59129723517,5.679225,.0305228565805724,2150928.5,2833677
13,1981,1973,1,58.083832,23087.02488312467,6.1152825,.0312243594109272,2150928.5,2877924
13,1982,1973,1,53.207901,23242.63977373221,6.2630529,.029677158733678,2150928.5,2918173
13,1983,1973,1,45.642605,24128.45751091122,5.4316897,.0302031788886571,2150928.5,2957197
13,1984,1973,1,42.470886,25771.92915605902,5.1785378,.0293975549254003,2150928.5,3011251
13,1985,1973,1,45.836449,26738.25975717902,5.3974099,.0272833324175934,2150928.5,3075837
13,1986,1973,1,45.548367,28093.33559471402,5.6106544,.0270644788505655,2150928.5,3136522
13,1987,1973,1,52.350899,28653.00269124221,5.9415298,.0269065175758981,2150928.5,3200377
13,1988,1973,1,47.798592,29617.99514067498,5.5512991,.0274210859313564,2150928.5,3253275
13,1989,1973,1,48.489655,30146.14110770476,5.8021512,.0285840691073094,2150928.5,3300606
13,1990,1973,1,45.836926,30198.75048687354,5.478219,.0312539173444792,2150928.5,3350484
13,1991,1973,1,39.895264,29903.22603902738,5.7250338,.0362937778085726,2150928.5,3420483
13,1992,1973,1,34.899708,30864.00866180567,5.3548336,.0394673623201653,2150928.5,3500785
13,1993,1973,1,34.206791,31249.07890550619,5.8525767,.0395467352483713,2150928.5,3581130
13,1994,1973,1,35.709557,32158.71042046347,4.8365264,.0384932235377655,2150928.5,3669122
13,1995,1973,1,36.070774,33084.64947562633,4.3495607,.0367013054013456,2150928.5,3752639
13,1996,1973,1,33.482533,34006.22518295773,4.5815034,.0328453528290985,2150928.5,3837141
16,1964,1971,0,47.869183,14802.16616655272,3.2185488,.0075419889727859,337985.56,337985.5556049347
16,1965,1971,0,49.696865,16483.97182493739,1.9347017,.0076250086113538,337985.56,340316.5555515289
16,1966,1971,0,48.940742,16149.30549180286,1.4291557,.0075900700459241,337985.56,342640.6674683094
16,1967,1971,0,62.240032,16728.2471294716,3.1054688,.0085760420519823,337985.56,344953.2214746475
16,1968,1971,0,54.856598,17026.28408246005,2.3881509,.00926244094059,337985.56,347280.6668672562
16,1969,1971,0,63.978813,18543.15997820203,1.3423152,.0104144026660871,337985.56,349676
16,1970,1971,0,85.376114,19257.49467285128,2.8185182,.0137189851288055,337985.56,359599
16,1971,1971,1,57.194672,19580.96036691624,1.6039811,.0148393794908708,337985.56,369546
16,1972,1971,1,45.290718,21010.51663066673,2.8938885,.0174531934403073,337985.56,381339
16,1973,1971,1,38.564095,22313.14690844963,3.0060275,.0153363436467285,337985.56,390657
16,1974,1971,1,79.027603,23093.6344444576,2.4945645,.0149364467135854,337985.56,403677
16,1975,1971,1,81.355408,22272.98507199681,1.996359,.0154605416099517,337985.56,415822
16,1976,1971,1,59.833313,22918.77970044362,1.5164644,.0156604316658693,337985.56,428495
16,1977,1971,1,67.826912,22834.02407072538,2.6518395,.01552939099895,337985.56,441904
16,1978,1971,1,44.139828,23878.68185460972,3.4403415,.01516213658411,337985.56,455768
16,1979,1971,1,59.062431,23356.14501555411,3.572958,.0157929481288528,337985.56,466817
16,1980,1971,1,49.595772,23261.10826628683,1.7355677,.0164028748709809,337985.56,475059
16,1981,1971,1,44.111984,23084.60232017786,1.7545732,.0147018444437067,337985.56,481952
16,1982,1971,1,61.936523,22433.84251826173,1.8255739,.0134109133768044,337985.56,488141
16,1983,1971,1,51.913078,23118.35771863642,1.3658561,.0141873457455243,337985.56,491882
16,1984,1971,1,64.480293,23530.98332398825,2.3935409,.0131712417510859,337985.56,496530
16,1985,1971,1,42.112202,23804.86272660598,1.0552782,.0125298309401696,337985.56,498364
16,1986,1971,1,57.434765,24019.7519631219,2.4115615,.0127905266699303,337985.56,496383
16,1987,1971,1,55.421638,24505.04372096389,2.7851999,.0132354419753986,337985.56,493983
16,1988,1971,1,51.753349,25582.39877469962,2.9285164,.0128534695711513,337985.56,494821
16,1989,1971,1,61.048588,26808.88374345425,1.7240382,.0123252737689075,337985.56,499448
16,1990,1971,1,62.322708,27165.59153034738,1.8036116,.0123353360145006,337985.56,508485
16,1991,1971,1,51.49749,26793.40887496209,.94891584,.0132689132416598,337985.56,522870
16,1992,1971,1,37.355705,27926.86961092894,1.9811929,.0138871054487663,337985.56,537351
16,1993,1971,1,45.274887,28889.9494442044,2.8306701,.0146662069081419,337985.56,555364
16,1994,1971,1,67.171768,29310.40689615828,1.8645883,.0152805389882925,337985.56,573420
16,1995,1971,1,55.113808,29904.09488439045,2.5355439,.0155507447588529,337985.56,589184
16,1996,1971,1,45.619095,30315.66098465302,3.4248333,.0145368556810926,337985.56,601947
17,1964,1984,0,46.123886,20330.37482212389,1.3337462,.0103590338745398,5379057,5379056.966913223
17,1965,1984,0,52.576973,21474.29881397551,2.8214412,.0101927739372135,5379057,5441812.700677872
17,1966,1984,0,49.949093,22301.71572310872,2.842309,.0096626979922566,5379057,5504553.011587143
17,1967,1984,0,50.44091,22840.72221123833,2.9558179,.0099629756748158,5379057,5567279.142001152
17,1968,1984,0,46.917038,23461.00536727432,3.5132725,.0116384975957636,5379057,5630022.213850975
17,1969,1984,0,50.612946,24340.66345587379,3.2699981,.0137275677665818,5379057,5692924
17,1970,1984,0,54.900555,24498.02419056608,3.7948508,.0172762123979848,5379057,5729458
17,1971,1984,0,50.389919,25022.3636093754,3.9681697,.025967945826355,5379057,5766051
17,1972,1984,0,51.716961,26228.782793844,3.5634773,.0319867173380102,5379057,5790255
17,1973,1984,0,46.806541,27489.68616432132,3.4477141,.0353965047534173,5379057,5793411
17,1974,1984,0,39.10416,27310.03906024872,3.5481911,.035706135097953,5379057,5802950
17,1975,1984,0,42.01683,27466.00736198527,3.392998,.0389253368196953,5379057,5823071
17,1976,1984,0,45.749531,28066.88215316895,4.8686962,.0391966723807385,5379057,5850469
17,1977,1984,0,48.615822,28883.09191849042,4.4746594,.0384967680744828,5379057,5874465
17,1978,1984,0,46.202812,29774.89187036595,4.0329676,.0367913504778383,5379057,5891917
17,1979,1984,0,40.184547,29847.4022822776,4.1390719,.0357865524880761,5379057,5886918
17,1980,1984,0,35.478561,29051.18800919495,4.0144992,.0368080912746299,5379057,5892751
17,1981,1984,0,40.215298,29378.42085599716,3.7054293,.0394964931805531,5379057,5896226
17,1982,1984,0,42.732128,29372.59185403532,3.6671579,.038758531157438,5379057,5887048
17,1983,1984,0,41.966637,29433.12474973396,3.7557049,.04073191598444,5379057,5880133
17,1984,1984,1,45.14484,31116.53236118557,3.9434674,.0413975206960671,5379057,5878935
17,1985,1984,1,43.864635,31685.57014438683,3.7219002,.0408218998557794,5379057,5870407
17,1986,1984,1,40.90976,32792.54811575085,3.766366,.0412429276373119,5379057,5862197
17,1987,1984,1,39.0928,33537.38867348513,3.8811915,.0396743237153034,5379057,5863051
17,1988,1984,1,40.34988,34865.76231898119,4.442184,.0369335048092078,5379057,5860494
17,1989,1984,1,35.398098,35521.14533603966,4.0818524,.0349805444951163,5379057,5868262
17,1990,1984,1,36.352329,35788.21016981506,4.1617351,.0358911030486784,5379057,5889317
17,1991,1984,1,37.80315,34934.48943184126,4.246315,.0378769374695699,5379057,5944631
17,1992,1984,1,35.701015,36529.86532435937,3.8015695,.0379928172439442,5379057,6004102
17,1993,1984,1,34.412884,36519.57436646491,4.8326588,.0385266636846665,5379057,6060809
17,1994,1984,1,29.091141,37349.70145884216,4.0335455,.0395107785877124,5379057,6108175
17,1995,1984,1,30.160065,38403.02744921221,4.3348866,.0378260146471268,5379057,6151104
17,1996,1984,1,31.363178,39472.86429548804,4.0888419,.0355402534761874,5379057,6193639
18,1964,1973,0,56.012047,17075.44823052591,2.0641723,.0047798349288376,2490114,2490113.886888504
18,1965,1973,0,44.451771,18327.53211388141,1.7409328,.0047175404076641,2490114,2521776.668622971
18,1966,1973,0,44.31583,18907.70807293999,2.0844216,.0045406617898028,2490114,2553408.997055054
18,1967,1973,0,56.451527,19063.95715580486,2.338577,.0045615316122126,2490114,2585023.555486679
18,1968,1973,0,55.853363,19766.67751372866,2.5156233,.0049172064350619,2490114,2616661.886497498
18,1969,1973,0,60.035744,20650.84015472201,2.2492235,.0056857155443121,2490114,2648450
18,1970,1973,0,56.921921,20239.10443145647,2.042239,.0087515598570477,2490114,2669048
18,1971,1973,0,59.545273,20905.91171405778,2.6441016,.0139862308637895,2490114,2689687
18,1972,1973,0,56.968685,22011.95247007234,2.5179474,.017422247478314,2490114,2711777
18,1973,1973,1,57.805397,23606.12727566111,3.5066481,.0181737554544992,2490114,2729169
18,1974,1973,1,51.895485,22875.25492252419,3.9309144,.0186387988129057,2490114,2741821
18,1975,1973,1,43.652897,22796.55341340715,3.5414493,.0197390998332215,2490114,2744958
18,1976,1973,1,50.98793,23869.14216320617,2.7004485,.0210171595300627,2490114,2756680
18,1977,1973,1,60.470367,24682.54195350877,3.0703325,.0195854614078726,2490114,2775592
18,1978,1973,1,51.746284,25596.52617464384,2.5894449,.0184598905462077,2490114,2798563
18,1979,1973,1,43.273865,25620.12575163206,3.5192807,.0182121732527692,2490114,2814816
18,1980,1973,1,35.51527,24714.59598919734,2.7928486,.0201227009642357,2490114,2825623
18,1981,1973,1,35.46904,24804.62201241485,2.6771939,.0210602103042785,2490114,2820453
18,1982,1973,1,49.433422,24252.49397406541,2.7552564,.0194613571880275,2490114,2815267
18,1983,1973,1,46.401848,24459.31449276262,2.0378134,.0204255785058261,2490114,2806987
18,1984,1973,1,44.588314,26045.47183978597,2.6409202,.0205056957384365,2490114,2811605
18,1985,1973,1,40.800037,26573.48502799982,3.0286357,.0202283543196076,2490114,2812632
18,1986,1973,1,35.731598,27561.65097940317,2.2236984,.0195603425166122,2490114,2810180
18,1987,1973,1,43.380356,28198.77605656588,3.0740349,.0187135662963113,2490114,2820534
18,1988,1973,1,34.82177,29006.31509999109,2.9554777,.0186382551846202,2490114,2830053
18,1989,1973,1,43.138599,30122.9036434652,2.7151301,.0181304461231222,2490114,2846023
18,1990,1973,1,41.868748,30105.08190595892,2.6560884,.0192873192789883,2490114,2862792
18,1991,1973,1,38.19651,29579.42372331868,3.2941897,.0220034194244065,2490114,2890350
18,1992,1973,1,34.12434,30947.37723748558,3.5034635,.0240153188744843,2490114,2916968
18,1993,1973,1,36.917355,31489.99796189908,3.5826347,.0251809804489191,2490114,2946589
18,1994,1973,1,37.827164,32469.74087524236,3.8912668,.0244266888105523,2490114,2972077
18,1995,1973,1,30.866394,32800.40423934467,4.1102343,.0205886684941496,2490114,2998660
18,1996,1973,1,38.924259,33443.82574334241,3.546526,.016897104276519,2490114,3023378
19,1964,1970,0,47.676483,16604.00052975874,1.1064187,.007362214179648,1418923.3,1418923.222248077
19,1965,1970,0,48.575283,18149.53318943164,1.3316413,.0079068457646981,1418923.3,1424135.110481262
19,1966,1970,0,48.074436,19055.81022494735,1.4380137,.0080088158931131,1418923.3,1429310.335773468
19,1967,1970,0,45.750465,18685.68021066605,.90596306,.0080401069674753,1418923.3,1434475.110839844
19,1968,1970,0,50.557976,19309.94527518389,1.6537888,.0093077999126994,1418923.3,1439652.777851105
19,1969,1970,0,53.904934,20534.66880640989,.82838607,.0108297528255967,1418923.3,1445093
19,1970,1970,1,51.844715,20756.29666986135,1.4031482,.0130500947191686,1418923.3,1454651
19,1971,1970,1,59.877922,20688.45786700783,1.3932838,.0150633957695785,1418923.3,1464267
19,1972,1970,1,52.344154,22424.30840394524,1.0341071,.0164205293553437,1418923.3,1467609
19,1973,1970,1,50.099911,25268.53060493302,1.543178,.0163390376104865,1418923.3,1469599
19,1974,1970,1,45.229877,23803.36789074116,1.0519894,.0168176324605103,1418923.3,1471967
19,1975,1970,1,54.455841,24522.38979805604,1.7015405,.019288827456931,1418923.3,1479505
19,1976,1970,1,42.488407,24426.88384019423,1.8222238,.0207718940690928,1418923.3,1490632
19,1977,1970,1,44.804489,25230.88960903593,.9542076,.0211924514415068,1418923.3,1496374
19,1978,1970,1,48.565708,27201.35442099152,1.5110173,.0216633249111311,1418923.3,1499212
19,1979,1970,1,42.469254,26616.51310683303,1.3752007,.0228217032326501,1418923.3,1498296
19,1980,1970,1,33.775803,25470.51569910518,1.3983097,.0261054824132576,1418923.3,1498373
19,1981,1970,1,38.314365,26374.44280194945,1.3570598,.0257294543804482,1418923.3,1495627
19,1982,1970,1,32.212715,25783.26844063383,1.297929,.0227565016814268,1418923.3,1486436
19,1983,1970,1,42.424091,25427.78327407598,2.0517406,.0257822420947019,1418923.3,1478091
19,1984,1970,1,45.021702,27232.22625226289,2.0429382,.0269970975876456,1418923.3,1472683
19,1985,1970,1,40.237625,27539.75658800134,1.5625427,.0275849092138757,1418923.3,1458391
19,1986,1970,1,47.446426,28355.18027368289,1.6000952,.0282509272951089,1418923.3,1439761
19,1987,1970,1,49.738358,28962.26337868142,1.8146305,.0274837703461665,1418923.3,1427685
19,1988,1970,1,40.43285,28784.39459742591,1.5408978,.0254595095126981,1418923.3,1428389
19,1989,1970,1,28.727608,30001.35383051981,1.2483459,.0242362247108832,1418923.3,1429238
19,1990,1970,1,34.554874,30028.44397611968,.93774718,.0241384909617597,1418923.3,1433889
19,1991,1970,1,33.016155,29482.44739526379,1.8361957,.0248277287028438,1418923.3,1440654
19,1992,1970,1,27.964207,30655.5872226059,1.4711076,.0255552435348466,1418923.3,1449334
19,1993,1970,1,36.568142,29841.11039411918,1.6650047,.0255280826069259,1418923.3,1456827
19,1994,1970,1,23.567142,31699.05950207102,1.7451552,.0270197911943853,1418923.3,1462317
19,1995,1970,1,29.069597,32052.39045965608,1.7322111,.0241054513335039,1418923.3,1469512
19,1996,1970,1,30.133053,33875.09577993862,2.1172667,.0215671025388304,1418923.3,1474209
20,1964,1969,0,48.841492,16520.0440898961,2.2728705,.0072467339908065,1119228.4,1119228.332417011
20,1965,1969,0,42.152714,17361.25223829695,2.3534424,.0079489487908845,1119228.4,1124792.33441782
20,1966,1969,0,57.019691,18111.65900590042,2.3671572,.0077747511612097,1119228.4,1130347.00203824
20,1967,1969,0,55.981949,18475.52635225561,1.7744008,.0079086490079647,1119228.4,1135887.219711781
20,1968,1969,0,59.654636,19211.66112258565,1.9021631,.0089214471746048,1119228.4,1141444.110359192
20,1969,1969,1,55.544533,20296.79414081839,2.0768275,.0106200882092032,1119228.4,1147197
20,1970,1969,1,43.730293,20888.2334653728,2.7223086,.0144235720881841,1119228.4,1145694
20,1971,1969,1,50.55175,21740.32763878432,2.2136233,.018587116114034,1119228.4,1144220
20,1972,1969,1,61.595997,23430.65324256362,1.3901386,.0181811663119122,1119228.4,1148212
20,1973,1969,1,59.233227,25005.31674446497,1.83306,.0190036709961816,1119228.4,1153093
20,1974,1969,1,60.154148,24559.29700512602,2.576776,.018578712087064,1119228.4,1155839
20,1975,1969,1,64.470108,24704.66914654705,2.2412467,.0204511814807678,1119228.4,1162496
20,1976,1969,1,51.83889,25131.39964270547,2.7474823,.0225686597888913,1119228.4,1172666
20,1977,1969,1,51.074413,25548.17252921517,4.1866899,.0233495457203979,1119228.4,1182018
20,1978,1969,1,44.664989,26310.14195420689,3.2559953,.021355942024604,1119228.4,1190781
20,1979,1969,1,52.644646,27250.30979727151,2.3269777,.0199216975065688,1119228.4,1197961
20,1980,1969,1,46.191212,26698.553683973,2.912209,.02201057973638,1119228.4,1209797
20,1981,1969,1,49.922592,27447.63818738746,3.5164988,.022584249105318,1119228.4,1217006
20,1982,1969,1,46.907009,27878.37319562375,3.5239003,.0185081641930478,1119228.4,1226004
20,1983,1969,1,50.786034,27726.25330031516,3.4181383,.0201681343517789,1119228.4,1233121
20,1984,1969,1,40.096176,29056.54553527262,2.6162624,.0190240323394893,1119228.4,1238692
20,1985,1969,1,43.13242,29569.94399196244,2.4274769,.0184095318446917,1119228.4,1239788
20,1986,1969,1,42.374702,30387.9744607924,3.3223195,.0191915374427401,1119228.4,1242288
20,1987,1969,1,45.485817,30560.7545568828,2.3538182,.0197080110786999,1119228.4,1248883
20,1988,1969,1,44.38208,30811.51717127767,2.6205158,.0192609615524914,1119228.4,1256475
20,1989,1969,1,42.698025,31066.70219104113,3.431484,.0201643117848231,1119228.4,1261139
20,1990,1969,1,39.070911,31338.10104381683,2.3099318,.0204711544620806,1119228.4,1264511
20,1991,1969,1,37.557922,31108.0336401161,3.3255548,.0215300929366714,1119228.4,1271511
20,1992,1969,1,50.654125,32287.68741572409,3.2830765,.0225560781396524,1119228.4,1287831
20,1993,1969,1,43.871902,32653.91859797901,3.4091122,.0233742684297721,1119228.4,1299374
20,1994,1969,1,39.748123,33130.10602799951,3.6423099,.022759433152215,1119228.4,1310193
20,1995,1969,1,32.055634,33425.74375916433,2.5516798,.0208674383975108,1119228.4,1320063
20,1996,1969,1,38.598564,34510.3448878979,2.6321671,.0182062523363477,1119228.4,1327749
21,1964,1972,0,43.48056,12877.6262373936,3.8354542,.0129114431145467,1568027.6,1568027.665102005
21,1965,1972,0,49.937252,13699.56007818745,3.1460481,.0134778629221403,1568027.6,1577623.998910904
21,1966,1972,0,42.456329,14501.66905072094,2.9458671,.0135657120008351,1568027.6,1587236.998594284
21,1967,1972,0,52.783768,15149.09099341596,3.3539355,.0154524794825221,1568027.6,1596831.112308502
21,1968,1972,0,55.819248,15812.18572683471,3.1020677,.0175438960891368,1568027.6,1606446.663280487
21,1969,1972,0,47.315525,16783.99384661842,4.4386306,.0198207551975857,1568027.6,1616151
21,1970,1972,0,46.72411,17183.44824741128,4.2825174,.0218393328811783,1568027.6,1648402
21,1971,1972,0,56.686752,17548.01975030975,4.5231395,.023173295031399,1568027.6,1680681
21,1972,1972,1,57.937721,18619.83401404647,2.9880657,.0243145337947703,1568027.6,1700485
21,1973,1972,1,59.554001,19463.9723135586,3.1901865,.0260605835163688,1568027.6,1720523
21,1974,1972,1,53.331772,19675.1550049616,4.2223577,.0262904485710366,1568027.6,1744458
21,1975,1972,1,51.619835,19507.76857254814,4.295495,.0316806398086565,1568027.6,1771613
21,1976,1972,1,62.791935,20247.49061592185,2.8501158,.0363181327382267,1568027.6,1802254
21,1977,1972,1,61.779598,21088.96800973957,3.3516159,.0357814839157264,1568027.6,1825800
21,1978,1972,1,46.809288,21773.35385336488,3.1725821,.032788871034212,1568027.6,1845766
21,1979,1972,1,57.758362,22123.92633367836,3.7465897,.0326742563471495,1568027.6,1862529
21,1980,1972,1,50.737854,21539.73320758442,3.414968,.0342560353977328,1568027.6,1874621
21,1981,1972,1,53.09071,21849.0952173034,2.1705248,.034612653355052,1568027.6,1880413
21,1982,1972,1,48.609428,21878.65118187945,3.6301074,.0293763095786577,1568027.6,1888330
21,1983,1972,1,53.054775,21718.24108682818,3.7056837,.0308361580430587,1568027.6,1895475
21,1984,1972,1,49.137459,23272.16986169275,2.5624485,.0317939663516381,1568027.6,1897923
21,1985,1972,1,45.35128,23495.65582740549,3.3043122,.0313287504665556,1568027.6,1898666
21,1986,1972,1,52.415833,23789.88831364541,3.2014287,.0317168040679205,1568027.6,1897120
21,1987,1972,1,47.349304,24307.8900327214,2.74911,.0312033675945038,1568027.6,1896705
21,1988,1972,1,38.996265,25522.72267316948,2.5307207,.0307265590220416,1568027.6,1895868
21,1989,1972,1,41.031158,26303.02202193155,2.6622736,.031770407220422,1568027.6,1895771
21,1990,1972,1,43.678421,26480.95935711689,3.2278054,.0360996848846864,1568027.6,1904488
21,1991,1972,1,40.550987,26760.53554341806,2.8682308,.0420134480283152,1568027.6,1918596
21,1992,1972,1,39.346767,27816.24592396906,3.2512486,.0429718789538049,1568027.6,1938797
21,1993,1972,1,40.38755,27851.1815646922,2.9663363,.0418123387922046,1568027.6,1961883
21,1994,1972,1,40.248241,28395.70156855732,2.5642874,.0399795912249341,1568027.6,1979214
21,1995,1972,1,31.735203,28758.13777390753,3.3575242,.0370728839007188,1568027.6,1997437
21,1996,1972,1,34.120411,29477.88979869755,3.1324766,.0352846505059578,1568027.6,2012948
22,1964,,1,46.912159,13155.3283077085,4.0198812,.0133953410110414,1746988,1746987.999835968
22,1965,,1,36.37096,13833.05927152478,3.8449244,.0136288039198432,1746988,1767543.222551346
22,1966,,1,33.636696,14631.25843372739,4.8072877,.0138114582159054,1746988,1788098.665176392
22,1967,,1,49.742477,15461.31958305434,4.9531827,.0148406854347445,1746988,1808654.107297897
22,1968,,1,43.275753,16193.75949574553,4.2929478,.017985910904064,1746988,1829209.550491333
22,1969,,1,58.432613,16363.56420510788,4.7920785,.0228317290754952,1746988,1849765
22,1970,,1,45.780243,16750.69555813372,4.4961042,.0291987666639852,1746988,1877077
22,1971,,1,49.950195,17204.1392479982,6.3755584,.0307424936116868,1746988,1904389
22,1972,,1,54.932293,18020.93611008822,4.8470573,.0330279190086713,1746988,1931038
22,1973,,1,52.665577,18771.30425969531,6.5788517,.0353680421043188,1746988,1946847
22,1974,,1,46.022194,19238.39596109479,6.5118613,.0334695031860466,1746988,1961888
22,1975,,1,64.37606,19639.63022890334,5.0075135,.0336907201747596,1746988,1994664
22,1976,,1,49.379383,20607.08722345363,5.1943893,.0329285865420278,1746988,2033823
22,1977,,1,66.026512,21278.64801636846,6.4554563,.0314374500986774,1746988,2066161
22,1978,,1,56.389938,22483.74060225118,6.232172,.0302162239793572,1746988,2095836
22,1979,,1,57.89175,22940.4923022898,5.9096103,.0306810722032189,1746988,2130616
22,1980,,1,46.43119,23271.71766572414,5.9600124,.0321490420236308,1746988,2173888
22,1981,,1,61.250763,24162.64283150949,5.4304299,.0315010445888213,1746988,2205493
22,1982,,1,60.450165,24090.27757536935,6.1192517,.0280270528358556,1746988,2242057
22,1983,,1,57.996704,23841.42264586133,5.8105764,.0297379348578371,1746988,2267973
22,1984,,1,53.464104,24338.98632822785,5.9006362,.0321036354340199,1746988,2272035
22,1985,,1,56.107758,24451.75610782805,5.0330825,.0339074169042003,1746988,2277572
22,1986,,1,53.233948,24043.73773524119,4.9725766,.0357866575467196,1746988,2280715
22,1987,,1,51.940193,23671.97274417454,5.3161588,.0389803104143338,1746988,2249531
22,1988,,1,59.890209,24409.39040399791,5.3736382,.041113949424319,1746988,2221977
22,1989,,1,52.665665,25067.86142273653,5.3225193,.0419650936271831,1746988,2204755
22,1990,,1,50.386467,25912.13561119901,5.9941959,.0428243748189505,1746988,2189779
22,1991,,1,41.746773,26150.7352432763,6.6819096,.042058297475441,1746988,2203606
22,1992,,1,35.520233,27091.58061228986,5.6686749,.0413098989317398,1746988,2223085
22,1993,,1,40.59515,27602.44046101383,7.0370355,.0400096339501537,1746988,2235497
22,1994,,1,50.196861,28604.07665156189,5.628726,.0380459670495649,1746988,2249945
22,1995,,1,46.869926,29076.79164405487,4.9435248,.0341749672487782,1746988,2264801
22,1996,,1,41.786366,29419.61006402239,6.315042,.0299333420958197,1746988,2274849
23,1964,1973,0,48.727921,14789.24979118923,.58458871,.0108430700996077,495808.22,495808.2244186401
23,1965,1973,0,63.3368,15663.90535157953,1.2142432,.0102409562266098,495808.22,497227.3311843872
23,1966,1973,0,61.107651,16136.96364580224,2.0543613,.0103440519599557,495808.22,498635.9974441528
23,1967,1973,0,50.29744,16398.00535196947,.87207985,.0111990592489475,495808.22,500042.0013427734
23,1968,1973,0,45.20166,16991.59555801361,.82170159,.0123308742617081,495808.22,501451.3328170776
23,1969,1973,0,51.052811,17940.17536077243,1.0788225,.0163393493956098,495808.22,502876
23,1970,1973,0,57.802414,18687.52771624181,.95161748,.0234786303730381,495808.22,511458
23,1971,1973,0,51.868404,18872.97109745129,1.9343159,.0314159499072844,495808.22,520049
23,1972,1973,0,46.754639,19694.90484164367,3.060293,.0347567796572826,495808.22,529513
23,1973,1973,1,80.775749,20576.85898676563,1.9224296,.0375172015886146,495808.22,535561
23,1974,1973,1,63.037796,20510.87663697598,2.1744523,.041076084802002,495808.22,543179
23,1975,1973,1,52.756226,20163.19857031367,1.2063531,.0427494189002688,495808.22,550680
23,1976,1973,1,49.15712,21462.04650462612,1.6425163,.0355776254809921,495808.22,559434
23,1977,1973,1,50.550343,21620.07202830047,1.4391141,.0349258572643668,495808.22,567464
23,1978,1973,1,65.603348,22176.98268795937,1.6555451,.0352742080721496,495808.22,573032
23,1979,1973,1,73.295273,22315.53928660162,1.7037318,.0360534633325554,495808.22,578465
23,1980,1973,1,49.244545,22550.27850398753,2.9540954,.0370217417918658,495808.22,579943
23,1981,1973,1,71.316093,22626.73792323026,2.9847631,.0355354861374542,495808.22,582589
23,1982,1973,1,46.185577,23034.72861484008,1.3753142,.0287018476456315,495808.22,584672
23,1983,1973,1,59.269062,23525.90340489046,.74587327,.029305901827182,495808.22,588812
23,1984,1973,1,52.213062,24829.25898444615,2.6680126,.0307773098644135,495808.22,594602
23,1985,1973,1,55.331085,25723.16605519848,2.0457888,.0334769074912109,495808.22,598181
23,1986,1973,1,41.488747,27275.82052831501,.42693254,.0330769844528407,495808.22,601589
23,1987,1973,1,32.499153,28361.13791747147,1.0376585,.0312046696554565,495808.22,608496
23,1988,1973,1,29.674063,29619.86001884779,2.331183,.0287386543395449,495808.22,618041
23,1989,1973,1,47.691593,30489.34057955055,2.837954,.0292780846910117,495808.22,625946
23,1990,1973,1,45.468086,29927.96313477491,1.0063252,.032545526267355,495808.22,632071
23,1991,1973,1,36.545635,29209.59874344834,1.0602837,.0368891269922555,495808.22,634645
23,1992,1973,1,27.098711,29786.63014532687,1.9174062,.0373836809732975,495808.22,635859
23,1993,1973,1,46.863705,29914.63763860272,1.0855619,.0371847022024847,495808.22,637704
23,1994,1973,1,46.044189,30514.69230234649,2.572283,.0354804507644436,495808.22,638678
23,1995,1973,1,32.366039,31106.9010421297,1.8188992,.0333600116414435,495808.22,639096
23,1996,1973,1,35.734776,31880.47186068115,2.3737907,.0314292615650738,495808.22,641695
24,1964,,1,64.300095,19245.39929159123,3.316541,.0095998500452451,1748924.9,1748924.888153076
24,1965,,1,65.053658,20037.5932094881,3.6947408,.0113004469012757,1748924.9,1794287.44519043
24,1966,,1,67.60508,20913.25804803969,3.6904008,.0119440464972012,1748924.9,1839647.337146759
24,1967,,1,45.926323,21783.94852323151,3.3430743,.0132006568164466,1748924.9,1885007.214363098
24,1968,,1,59.235462,22819.26766501521,3.0219541,.0145956693841253,1748924.9,1930367.101261139
24,1969,,1,61.161797,24700.24143874465,3.5383148,.0158717625695671,1748924.9,1975731
24,1970,,1,57.559185,25743.50754019417,3.3324385,.0190574606404761,1748924.9,2016708
24,1971,,1,62.225754,26620.39653188199,4.2268543,.0234867563336457,1748924.9,2057688
24,1972,,1,67.333206,27932.2055206761,4.3841119,.0274827619673354,1748924.9,2088212
24,1973,,1,63.264271,28736.48866127525,4.3014603,.0308010463235421,1748924.9,2104639
24,1974,,1,50.562096,28376.73903276959,4.1649723,.0311504620424526,1748924.9,2119899
24,1975,,1,53.454037,28241.66416407466,3.2071867,.0321073843611406,1748924.9,2134836
24,1976,,1,50.598507,28943.85755316991,2.8789356,.0337379489834469,1748924.9,2144010
24,1977,,1,48.432144,29334.87520700651,3.3984892,.0341985971366637,1748924.9,2158205
